4.50625	26.236	1.4898
4.57893	26.418	1.4899
4.65326	26.5991	1.49
4.72925	26.7792	1.4901
4.80697	26.9584	1.4902
4.88647	27.1369	1.4903
4.96777	27.3147	1.4904
5.05095	27.492	1.4905
5.13605	27.6689	1.4906
5.22311	27.8456	1.4907
5.3122	28.0222	1.4908
5.40337	28.199	1.4909
5.49668	28.376	1.491
5.59218	28.5536	1.4911
5.68994	28.7318	1.4912
5.79001	28.9109	1.4913
5.89246	29.0911	1.4914
5.99736	29.2724	1.4915
6.10476	29.4551	1.4916
6.21475	29.6393	1.4917
6.32738	29.8251	1.4918
6.44273	30.0126	1.4919
6.56088	30.2019	1.492
6.68189	30.393	1.4921
6.80584	30.5859	1.4922
6.93281	30.7806	1.4923
7.06288	30.9772	1.4924
7.19612	31.1754	1.4925
